;PHOENIX;Serpentis Prime;4;Storm;2 590;3;INIT;46;;;;44;;;;;;;;;;52;;;;70;;;;;;;;;;32;;;;;;46;;;;;;;;;;;;32;;32;;52;;;;44;52;;
;PHOENIX;Serpentis Prime;5;Storm;7 800;3;INIT;40;;;;41;;;;;;;;;;55;;;;72;;;;;;;;;;32;;;;;;40;;;;;;;;;;;;32;;32;;55;;;;40;55;;
;PHOENIX;Serpentis Prime;6;Temperate;4 050;3;INIT;46;;57;;;;71;;38;;;;;;;;58;;;;;;;;;;;;;;;;;;;;38;;38;;;;;;;57;;;;;;46;;;;57;;
;PHOENIX;Serpentis Prime;7;Temperate;7 480;3;INIT;106;;42;;;;64;;8;;;;;;;;13;;;;;;;;;;;;;;;;;;;;8;;8;;;;;;;42;;;;;;13;;;;42;;
;PHOENIX;Serpentis Prime;8;Barren;7 190;3;INIT;31;;;;51;;65;;;;;;;;;;57;;;;33;;;;;;;;;;;33;;;;;;;;33;;;51;;;;;;;;;31;;;31;51;;
;SKAVEN;1-5GBW;1;Barren;5 490;3;INIT;38;;;;61;;76;;;;;;;;;;64;;;;38;;;;;;;;;;;38;;;;;;;;38;;;61;;;;;;;;;38;;;38;61;;
;SKAVEN;1-5GBW;2;Storm;7 180;3;INIT;82;;;;84;;;;;;;;;;34;;;;41;;;;;;;;;;76;;;;;;34;;;;;;;;;;;;34;;76;;34;;;;82;82;;
;SKAVEN;1-5GBW;3;Gas;26 380;3;INIT;53;;;;61;;;;;;;;;;56;;;;69;;;;;;;;28;;;;;;;;53;;;;;;;;;28;;;;;;;56;;;;53;56;;
;SKAVEN;1-5GBW;4;Gas;47 610;3;INIT;51;;;;62;;;;;;;;;;55;;;;66;;;;;;;;34;;;;;;;;51;;;;;;;;;34;;;;;;;55;;;;51;55;;
;SKAVEN;1-5GBW;5;Barren;3 110;3;INIT;35;;;;61;;73;;;;;;;;;;65;;;;37;;;;;;;;;;;37;;;;;;;;37;;;61;;;;;;;;;35;;;35;61;;
;SKAVEN;1-5GBW;6;Barren;3 400;3;INIT;34;;;;62;;82;;;;;;;;;;64;;;;47;;;;;;;;;;;47;;;;;;;;47;;;62;;;;;;;;;34;;;34;62;;
;SKAVEN;1-5GBW;7;Gas;55 430;3;INIT;50;;;;60;;;;;;;;;;55;;;;65;;;;;;;;20;;;;;;;;50;;;;;;;;;20;;;;;;;55;;;;50;55;;
;SKAVEN;1-5GBW;8;Barren;3 510;3;INIT;34;;;;58;;71;;;;;;;;;;69;;;;35;;;;;;;;;;;35;;;;;;;;35;;;58;;;;;;;;;34;;;34;58;;
;SKAVEN;ATQ-QS;1;Barren;2 120;3;INIT;34;;;;66;;87;;;;;;;;;;59;;;;50;;;;;;;;;;;50;;;;;;;;50;;;59;;;;;;;;;34;;;34;59;;
;SKAVEN;ATQ-QS;2;Barren;2 780;3;INIT;35;;;;65;;84;;;;;;;;;;63;;;;49;;;;;;;;;;;49;;;;;;;;49;;;63;;;;;;;;;35;;;35;63;;
;SKAVEN;ATQ-QS;3;Lava;2 130;3;INIT;;;;;41;;;;;;13;;74;;;;;;;;;;72;;;;;;49;;;;41;72;;;;;;;;13;;;;;;;;;;;49;;;72;;
;SKAVEN;ATQ-QS;4;Oceanic;3 500;3;INIT;70;;;;;;82;;19;;;;;;;;104;;;;;;;;60;;;;;;;;;;;;19;19;19;;;;;;;;;;;;;70;;60;;70;;
;SKAVEN;ATQ-QS;5;Oceanic;2 670;3;INIT;106;;;;;;52;;59;;;;;;;;79;;;;;;;;60;;;;;;;;;;;;59;59;52;;;;;;;;;;;;;79;;60;;79;;
;SKAVEN;ATQ-QS;6;Barren;2 690;3;INIT;33;;;;62;;84;;;;;;;;;;60;;;;44;;;;;;;;;;;44;;;;;;;;44;;;60;;;;;;;;;33;;;33;60;;
;SKAVEN;ATQ-QS;7;Storm;7 010;3;INIT;83;;;;83;;;;;;;;;;38;;;;45;;;;;;;;;;71;;;;;;38;;;;;;;;;;;;38;;71;;38;;;;83;83;;
;SKAVEN;ATQ-QS;8;Barren;5 140;3;INIT;31;;;;66;;87;;;;;;;;;;62;;;;46;;;;;;;;;;;46;;;;;;;;46;;;62;;;;;;;;;31;;;31;62;;
;SKAVEN;ATQ-QS;9;Oceanic;7 590;3;INIT;112;;;;;;52;;59;;;;;;;;76;;;;;;;;62;;;;;;;;;;;;59;59;52;;;;;;;;;;;;;76;;62;;76;;
;SKAVEN;ATQ-QS;10;Gas;11 710;3;INIT;52;;;;60;;;;;;;;;;56;;;;64;;;;;;;;24;;;;;;;;52;;;;;;;;;24;;;;;;;56;;;;52;56;;
;SKAVEN;C-FER9;1;Barren;3 030;3;INIT;33;;;;63;;88;;;;;;;;;;63;;;;43;;;;;;;;;;;43;;;;;;;;43;;;63;;;;;;;;;33;;;33;63;;
;SKAVEN;C-FER9;2;Storm;5 270;3;INIT;54;;;;57;;;;;;;;;;51;;;;72;;;;;;;;;;53;;;;;;51;;;;;;;;;;;;51;;53;;51;;;;54;54;;
;SKAVEN;C-FER9;3;Temperate;4 910;3;INIT;1;;71;;;;88;;70;;;;;;;;101;;;;;;;;;;;;;;;;;;;;70;;70;;;;;;;71;;;;;;1;;;;71;;
;SKAVEN;C-FER9;4;Temperate;4 670;3;INIT;56;;70;;;;89;;39;;;;;;;;62;;;;;;;;;;;;;;;;;;;;39;;39;;;;;;;70;;;;;;56;;;;70;;
;SKAVEN;C-FER9;5;Temperate;11 860;3;INIT;71;;72;;;;91;;31;;;;;;;;49;;;;;;;;;;;;;;;;;;;;31;;31;;;;;;;72;;;;;;49;;;;72;;
;SKAVEN;C-FER9;6;Gas;28 460;3;INIT;52;;;;59;;;;;;;;;;57;;;;68;;;;;;;;22;;;;;;;;52;;;;;;;;;22;;;;;;;57;;;;52;57;;
;SKAVEN;C-FER9;7;Ice;16 610;3;INIT;100;;;;;;;;;;;;92;;;;46;;40;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;40;;46;;46;;46;;
;SKAVEN;F-88PJ;1;Barren;3 660;3;INIT;36;;;;68;;86;;;;;;;;;;64;;;;46;;;;;;;;;;;46;;;;;;;;46;;;64;;;;;;;;;36;;;36;64;;
;SKAVEN;F-88PJ;2;Temperate;6 440;3;INIT;29;;69;;;;94;;58;;;;;;;;76;;;;;;;;;;;;;;;;;;;;58;;58;;;;;;;69;;;;;;29;;;;69;;
;SKAVEN;F-88PJ;3;Storm;3 910;3;INIT;63;;;;63;;;;;;;;;;52;;;;66;;;;;;;;;;42;;;;;;52;;;;;;;;;;;;42;;42;;52;;;;63;63;;
;SKAVEN;F-88PJ;4;Temperate;11 380;3;INIT;104;;63;;;;80;;19;;;;;;;;26;;;;;;;;;;;;;;;;;;;;19;;19;;;;;;;63;;;;;;26;;;;63;;
;SKAVEN;F-88PJ;5;Temperate;4 390;3;INIT;63;;69;;;;81;;40;;;;;;;;61;;;;;;;;;;;;;;;;;;;;40;;40;;;;;;;69;;;;;;61;;;;69;;
;SKAVEN;F-88PJ;6;Gas;22 220;3;INIT;54;;;;61;;;;;;;;;;55;;;;64;;;;;;;;35;;;;;;;;54;;;;;;;;;35;;;;;;;55;;;;54;55;;
;SKAVEN;F-88PJ;7;Gas;71 590;3;INIT;56;;;;62;;;;;;;;;;56;;;;65;;;;;;;;25;;;;;;;;56;;;;;;;;;25;;;;;;;56;;;;56;56;;
;SKAVEN;F-88PJ;8;Barren;4 780;3;INIT;39;;;;59;;73;;;;;;;;;;70;;;;32;;;;;;;;;;;32;;;;;;;;32;;;59;;;;;;;;;39;;;39;59;;
;SKAVEN;F-88PJ;9;Ice;14 600;3;INIT;103;;;;;;;;;;;;103;;;;42;;37;;;;;;53;;;;;;;;;;;;;;;;;;;;;;;;;37;;42;;42;;42;;
;SKAVEN;F-88PJ;10;Ice;13 270;3;INIT;104;;;;;;;;;;;;103;;;;42;;36;;;;;;54;;;;;;;;;;;;;;;;;;;;;;;;;36;;42;;42;;42;;
;SKAVEN;F2-2C3;1;Barren;2 710;1;INIT;33;;;;59;;81;;;;;;;;;;63;;;;40;;;;;;;;;;;40;;;;;;;;40;;;59;;;;;;;;;33;;;33;59;;
;SKAVEN;F2-2C3;2;Lava;4 220;3;INIT;;;;;37;;;;;;13;;70;;;;;;;;;;58;;;;;;46;;;;37;58;;;;;;;;13;;;;;;;;;;;46;;;58;;
;SKAVEN;F2-2C3;3;Temperate;5 870;1;INIT;54;;68;;;;91;;42;;;;;;;;63;;;;;;;;;;;;;;;;;;;;42;;42;;;;;;;68;;;;;;54;;;;68;;
;SKAVEN;F2-2C3;4;Barren;5 820;1;INIT;32;;;;57;;85;;;;;;;;;;65;;;;41;;;;;;;;;;;41;;;;;;;;41;;;57;;;;;;;;;32;;;32;57;;
;SKAVEN;F2-2C3;5;Barren;9 360;1;INIT;32;;;;61;;86;;;;;;;;;;60;;;;39;;;;;;;;;;;39;;;;;;;;39;;;60;;;;;;;;;32;;;32;60;;
;SKAVEN;F2-2C3;6;Lava;8 010;3;INIT;;;;;36;;;;;;16;;69;;;;;;;;;;68;;;;;;44;;;;36;68;;;;;;;;16;;;;;;;;;;;44;;;68;;
;SKAVEN;F2-2C3;7;Temperate;8 360;1;INIT;107;;45;;;;74;;17;;;;;;;;25;;;;;;;;;;;;;;;;;;;;17;;17;;;;;;;45;;;;;;25;;;;45;;
;SKAVEN;F2-2C3;8;Temperate;4 840;1;INIT;30;;64;;;;89;;49;;;;;;;;85;;;;;;;;;;;;;;;;;;;;49;;49;;;;;;;64;;;;;;30;;;;64;;
;SKAVEN;O-PNSN;1;Barren;2 850;3;INIT;34;;;;56;;72;;;;;;;;;;63;;;;37;;;;;;;;;;;37;;;;;;;;37;;;56;;;;;;;;;34;;;34;56;;
;SKAVEN;O-PNSN;2;Storm;3 990;3;INIT;44;;;;48;;;;;;;;;;57;;;;74;;;;;;;;;;35;;;;;;44;;;;;;;;;;;;35;;35;;57;;;;44;57;;
;SKAVEN;O-PNSN;3;Gas;19 750;3;INIT;51;;;;58;;;;;;;;;;57;;;;66;;;;;;;;32;;;;;;;;51;;;;;;;;;32;;;;;;;57;;;;51;57;;
;SKAVEN;O-PNSN;4;Gas;35 770;3;INIT;53;;;;57;;;;;;;;;;55;;;;63;;;;;;;;35;;;;;;;;53;;;;;;;;;35;;;;;;;55;;;;53;55;;
;SKAVEN;O-PNSN;5;Temperate;4 670;3;INIT;101;;52;;;;74;;14;;;;;;;;22;;;;;;;;;;;;;;;;;;;;14;;14;;;;;;;52;;;;;;22;;;;52;;
;SKAVEN;O-PNSN;6;Ice;6 670;3;INIT;100;;;;;;;;;;;;83;;;;43;;40;;;;;;51;;;;;;;;;;;;;;;;;;;;;;;;;40;;43;;43;;43;;
;BASILISK;WMH-SO;1;Lava;3 050;3;INIT;;;;;36;;;;;;78;;84;;;;;;;;;;73;;;;;;43;;;;36;73;;;;;;;;73;;;;;;;;;;;43;;;73;;
;BASILISK;WMH-SO;2;Lava;2 720;3;INIT;;;;;36;;;;;;7;;75;;;;;;;;;;70;;;;;;49;;;;36;70;;;;;;;;7;;;;;;;;;;;49;;;70;;
;BASILISK;WMH-SO;3;Temperate;4 830;1;INIT;84;;65;;;;80;;26;;;;;;;;41;;;;;;;;;;;;;;;;;;;;26;;26;;;;;;;65;;;;;;41;;;;65;;
;BASILISK;WMH-SO;4;Barren;3 670;1;INIT;34;;;;58;;80;;;;;;;;;;65;;;;39;;;;;;;;;;;39;;;;;;;;39;;;58;;;;;;;;;34;;;34;58;;
;BASILISK;WMH-SO;5;Temperate;6 310;1;INIT;94;;64;;;;78;;20;;;;;;;;30;;;;;;;;;;;;;;;;;;;;20;;20;;;;;;;64;;;;;;30;;;;64;;
;BASILISK;WMH-SO;6;Gas;19 590;3;INIT;50;;;;59;;;;;;;;;;61;;;;63;;;;;;;;41;;;;;;;;50;;;;;;;;;41;;;;;;;61;;;;50;61;;
;BASILISK;WMH-SO;7;Barren;12 590;1;INIT;33;;;;61;;85;;;;;;;;;;64;;;;52;;;;;;;;;;;52;;;;;;;;52;;;61;;;;;;;;;33;;;33;61;;
;BASILISK;WMH-SO;8;Temperate;11 070;1;INIT;93;;62;;;;83;;23;;;;;;;;33;;;;;;;;;;;;;;;;;;;;23;;23;;;;;;;62;;;;;;33;;;;62;;
;BASILISK;WMH-SO;9;Temperate;6 700;1;INIT;47;;76;;;;93;;46;;;;;;;;64;;;;;;;;;;;;;;;;;;;;46;;46;;;;;;;76;;;;;;47;;;;76;;
;BASILISK;LBGI-2;1;Barren;1 610;3;INIT;35;;;;73;;91;;;;;;;;;;66;;;;56;;;;;;;;;;;56;;;;;;;;56;;;66;;;;;;;;;35;;;35;66;;
;BASILISK;LBGI-2;2;Barren;2 190;3;INIT;37;;;;59;;72;;;;;;;;;;73;;;;33;;;;;;;;;;;33;;;;;;;;33;;;59;;;;;;;;;37;;;37;59;;
;BASILISK;LBGI-2;3;Lava;5 110;3;INIT;;;;;39;;;;;;46;;79;;;;;;;;;;74;;;;;;48;;;;39;74;;;;;;;;46;;;;;;;;;;;48;;;74;;
;BASILISK;LBGI-2;4;Barren;2 070;3;INIT;38;;;;58;;73;;;;;;;;;;73;;;;35;;;;;;;;;;;35;;;;;;;;35;;;58;;;;;;;;;38;;;38;58;;
;BASILISK;LBGI-2;5;Lava;5 170;3;INIT;;;;;35;;;;;;31;;85;;;;;;;;;;72;;;;;;42;;;;35;72;;;;;;;;31;;;;;;;;;;;42;;;72;;
;BASILISK;LBGI-2;6;Barren;4 030;3;INIT;38;;;;68;;88;;;;;;;;;;68;;;;47;;;;;;;;;;;47;;;;;;;;47;;;68;;;;;;;;;38;;;38;68;;
;BASILISK;LBGI-2;7;Barren;7 010;3;INIT;36;;;;69;;92;;;;;;;;;;68;;;;51;;;;;;;;;;;51;;;;;;;;51;;;68;;;;;;;;;36;;;36;68;;
;BASILISK;LBGI-2;8;Gas;50 500;3;INIT;54;;;;63;;;;;;;;;;62;;;;71;;;;;;;;23;;;;;;;;54;;;;;;;;;23;;;;;;;62;;;;54;62;;
;BASILISK;LBGI-2;9;Gas;14 830;3;INIT;52;;;;61;;;;;;;;;;60;;;;72;;;;;;;;21;;;;;;;;52;;;;;;;;;21;;;;;;;60;;;;52;60;;
;BASILISK;LBGI-2;10;Storm;11 530;3;INIT;50;;;;51;;;;;;;;;;60;;;;81;;;;;;;;;;35;;;;;;50;;;;;;;;;;;;35;;35;;60;;;;50;60;;
;BASILISK;LBGI-2;11;Gas;13 190;3;INIT;53;;;;65;;;;;;;;;;58;;;;71;;;;;;;;20;;;;;;;;53;;;;;;;;;20;;;;;;;58;;;;53;58;;
;BASILISK;G1CA-Y;1;Lava;2 200;3;INIT;;;;;34;;;;;;30;;75;;;;;;;;;;68;;;;;;41;;;;34;68;;;;;;;;30;;;;;;;;;;;41;;;68;;
;BASILISK;G1CA-Y;2;Barren;3 300;3;INIT;34;;;;53;;68;;;;;;;;;;58;;;;36;;;;;;;;;;;36;;;;;;;;36;;;53;;;;;;;;;34;;;34;53;;
;BASILISK;G1CA-Y;3;Storm;6 480;3;INIT;68;;;;70;;;;;;;;;;48;;;;51;;;;;;;;;;69;;;;;;48;;;;;;;;;;;;48;;68;;48;;;;68;68;;
;BASILISK;G1CA-Y;4;Oceanic;2 660;3;INIT;91;;;;;;55;;57;;;;;;;;73;;;;;;;;55;;;;;;;;;;;;57;55;55;;;;;;;;;;;;;73;;55;;73;;
;BASILISK;G1CA-Y;5;Gas;28 410;3;INIT;49;;;;56;;;;;;;;;;55;;;;66;;;;;;;;32;;;;;;;;49;;;;;;;;;32;;;;;;;55;;;;49;55;;
;BASILISK;G1CA-Y;6;Gas;18 350;3;INIT;47;;;;54;;;;;;;;;;55;;;;65;;;;;;;;37;;;;;;;;47;;;;;;;;;37;;;;;;;55;;;;47;55;;
;BASILISK;G1CA-Y;7;Gas;67 790;3;INIT;51;;;;59;;;;;;;;;;55;;;;62;;;;;;;;20;;;;;;;;51;;;;;;;;;20;;;;;;;55;;;;51;55;;
;BASILISK;G1CA-Y;8;Oceanic;5 720;3;INIT;97;;;;;;50;;56;;;;;;;;74;;;;;;;;60;;;;;;;;;;;;56;56;50;;;;;;;;;;;;;74;;60;;74;;
;BASILISK;Y-2ANO;1;Barren;2 210;3;INIT;34;;;;66;;86;;;;;;;;;;66;;;;47;;;;;;;;;;;47;;;;;;;;47;;;66;;;;;;;;;34;;;34;66;;
;BASILISK;Y-2ANO;2;Plasma;2 490;3;INIT;;;;;31;;;;;;;;42;;;;;;;;72;;55;;;;;;50;;;;31;42;;42;;;;31;;;;;;;;;;;;;50;;;50;;
;BASILISK;Y-2ANO;3;Lava;3 740;3;INIT;;;;;34;;;;;;27;;82;;;;;;;;;;69;;;;;;42;;;;34;69;;;;;;;;27;;;;;;;;;;;42;;;69;;
;BASILISK;Y-2ANO;4;Gas;18 920;3;INIT;56;;;;60;;;;;;;;;;60;;;;70;;;;;;;;19;;;;;;;;56;;;;;;;;;19;;;;;;;60;;;;56;60;;
;BASILISK;Y-2ANO;5;Temperate;8 230;3;INIT;1;;80;;;;113;;71;;;;;;;;103;;;;;;;;;;;;;;;;;;;;71;;71;;;;;;;80;;;;;;1;;;;80;;
;BASILISK;Y-2ANO;6;Barren;5 850;3;INIT;38;;;;65;;83;;;;;;;;;;66;;;;46;;;;;;;;;;;46;;;;;;;;46;;;65;;;;;;;;;38;;;38;65;;
;BASILISK;Y-2ANO;7;Gas;26 430;3;INIT;56;;;;65;;;;;;;;;;59;;;;71;;;;;;;;36;;;;;;;;56;;;;;;;;;36;;;;;;;59;;;;56;59;;
;BASILISK;Y-2ANO;8;Gas;56 840;3;INIT;55;;;;63;;;;;;;;;;60;;;;72;;;;;;;;25;;;;;;;;55;;;;;;;;;25;;;;;;;60;;;;55;60;;
;BASILISK;Y-2ANO;9;Ice;27 640;3;INIT;100;;;;;;;;;;;;100;;;;44;;36;;;;;;58;;;;;;;;;;;;;;;;;;;;;;;;;36;;44;;44;;44;;
;BASILISK;Y-2ANO;10;Oceanic;3 280;3;INIT;112;;;;;;52;;66;;;;;;;;77;;;;;;;;64;;;;;;;;;;;;66;64;52;;;;;;;;;;;;;77;;64;;77;;
;BASILISK;Y-2ANO;11;Barren;4 200;3;INIT;34;;;;63;;87;;;;;;;;;;68;;;;48;;;;;;;;;;;48;;;;;;;;48;;;63;;;;;;;;;34;;;34;63;;
;BASILISK;Z-YN5Y;1;Barren;2 080;3;INIT;34;;;;57;;71;;;;;;;;;;63;;;;38;;;;;;;;;;;38;;;;;;;;38;;;57;;;;;;;;;34;;;34;57;;
;BASILISK;Z-YN5Y;2;Storm;5 680;3;INIT;75;;;;83;;;;;;;;;;35;;;;40;;;;;;;;;;78;;;;;;35;;;;;;;;;;;;35;;75;;35;;;;75;75;;
;BASILISK;Z-YN5Y;3;Temperate;7 590;3;INIT;71;;60;;;;75;;34;;;;;;;;44;;;;;;;;;;;;;;;;;;;;34;;34;;;;;;;60;;;;;;44;;;;60;;
;BASILISK;Z-YN5Y;4;Temperate;6 640;3;INIT;70;;87;;;;100;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;87;;;;;;0;;;;87;;
;BASILISK;Z-YN5Y;5;Temperate;8 970;3;INIT;16;;68;;;;86;;58;;;;;;;;86;;;;;;;;;;;;;;;;;;;;58;;58;;;;;;;68;;;;;;16;;;;68;;
;BASILISK;4HS-CR;1;Storm;4 150;3;INIT;75;;;;82;;;;;;;;;;46;;;;59;;;;;;;;;;68;;;;;;46;;;;;;;;;;;;46;;68;;46;;;;75;75;;
;BASILISK;4HS-CR;2;Barren;5 300;3;INIT;32;;;;60;;76;;;;;;;;;;65;;;;41;;;;;;;;;;;41;;;;;;;;41;;;60;;;;;;;;;32;;;32;60;;
;BASILISK;4HS-CR;3;Lava;4 590;3;INIT;;;;;39;;;;;;8;;81;;;;;;;;;;74;;;;;;42;;;;39;74;;;;;;;;8;;;;;;;;;;;42;;;74;;
;BASILISK;4HS-CR;4;Gas;33 920;3;INIT;53;;;;58;;;;;;;;;;58;;;;67;;;;;;;;38;;;;;;;;53;;;;;;;;;38;;;;;;;58;;;;53;58;;
;BASILISK;4HS-CR;5;Temperate;7 250;3;INIT;58;;72;;;;86;;39;;;;;;;;56;;;;;;;;;;;;;;;;;;;;39;;39;;;;;;;72;;;;;;56;;;;72;;
;BASILISK;4HS-CR;6;Gas;19 980;3;INIT;53;;;;57;;;;;;;;;;55;;;;63;;;;;;;;29;;;;;;;;53;;;;;;;;;29;;;;;;;55;;;;53;55;;
;BASILISK;4HS-CR;7;Gas;37 090;3;INIT;54;;;;61;;;;;;;;;;59;;;;69;;;;;;;;36;;;;;;;;54;;;;;;;;;36;;;;;;;59;;;;54;59;;
;BASILISK;4HS-CR;8;Barren;2 510;3;INIT;34;;;;61;;74;;;;;;;;;;61;;;;40;;;;;;;;;;;40;;;;;;;;40;;;61;;;;;;;;;34;;;34;61;;
;BASILISK;4HS-CR;9;Gas;25 110;3;INIT;53;;;;60;;;;;;;;;;55;;;;68;;;;;;;;37;;;;;;;;53;;;;;;;;;37;;;;;;;55;;;;53;55;;
;SPHINX;5-D82P;1;Barren;2 240;3;INIT;30;;;;57;;71;;;;;;;;;;56;;;;39;;;;;;;;;;;39;;;;;;;;39;;;56;;;;;;;;;30;;;30;56;;
;SPHINX;5-D82P;2;Barren;5 080;3;INIT;30;;;;54;;73;;;;;;;;;;58;;;;41;;;;;;;;;;;41;;;;;;;;41;;;54;;;;;;;;;30;;;30;54;;
;SPHINX;5-D82P;3;Barren;2 610;3;INIT;30;;;;56;;74;;;;;;;;;;59;;;;40;;;;;;;;;;;40;;;;;;;;40;;;56;;;;;;;;;30;;;30;56;;
;SPHINX;5-D82P;4;Storm;5 030;3;INIT;53;;;;56;;;;;;;;;;41;;;;62;;;;;;;;;;49;;;;;;41;;;;;;;;;;;;41;;49;;41;;;;53;53;;
;SPHINX;5-D82P;5;Storm;9 050;3;INIT;70;;;;70;;;;;;;;;;36;;;;43;;;;;;;;;;74;;;;;;36;;;;;;;;;;;;36;;70;;36;;;;70;70;;
;SPHINX;5-D82P;6;Gas;25 450;3;INIT;48;;;;55;;;;;;;;;;49;;;;59;;;;;;;;26;;;;;;;;48;;;;;;;;;26;;;;;;;49;;;;48;49;;
;SPHINX;5-D82P;7;Gas;15 660;3;INIT;49;;;;53;;;;;;;;;;51;;;;63;;;;;;;;20;;;;;;;;49;;;;;;;;;20;;;;;;;51;;;;49;51;;
;SPHINX;5-D82P;8;Oceanic;8 690;3;INIT;90;;;;;;47;;58;;;;;;;;70;;;;;;;;55;;;;;;;;;;;;58;55;47;;;;;;;;;;;;;70;;55;;70;;
;SPHINX;5-D82P;9;Storm;9 160;3;INIT;60;;;;58;;;;;;;;;;46;;;;58;;;;;;;;;;54;;;;;;46;;;;;;;;;;;;46;;54;;46;;;;58;58;;
;SPHINX;8ESL-G;1;Barren;1 940;3;INIT;31;;;;58;;74;;;;;;;;;;57;;;;40;;;;;;;;;;;40;;;;;;;;40;;;57;;;;;;;;;31;;;31;57;;
;SPHINX;8ESL-G;2;Barren;2 030;3;INIT;33;;;;53;;72;;;;;;;;;;56;;;;38;;;;;;;;;;;38;;;;;;;;38;;;53;;;;;;;;;33;;;33;53;;
;SPHINX;8ESL-G;3;Lava;3 010;3;INIT;;;;;29;;;;;;26;;73;;;;;;;;;;58;;;;;;31;;;;29;58;;;;;;;;26;;;;;;;;;;;31;;;58;;
;SPHINX;8ESL-G;4;Barren;4 310;3;INIT;31;;;;54;;72;;;;;;;;;;61;;;;34;;;;;;;;;;;34;;;;;;;;34;;;54;;;;;;;;;31;;;31;54;;
;SPHINX;8ESL-G;5;Barren;3 220;3;INIT;28;;;;54;;71;;;;;;;;;;59;;;;37;;;;;;;;;;;37;;;;;;;;37;;;54;;;;;;;;;28;;;28;54;;
;SPHINX;8ESL-G;6;Oceanic;7 810;3;INIT;54;;;;;;81;;14;;;;;;;;97;;;;;;;;53;;;;;;;;;;;;14;14;14;;;;;;;;;;;;;54;;53;;54;;
;SPHINX;8ESL-G;7;Gas;18 330;3;INIT;46;;;;52;;;;;;;;;;50;;;;59;;;;;;;;31;;;;;;;;46;;;;;;;;;31;;;;;;;50;;;;46;50;;
;SPHINX;8ESL-G;8;Gas;34 140;3;INIT;48;;;;55;;;;;;;;;;49;;;;60;;;;;;;;17;;;;;;;;48;;;;;;;;;17;;;;;;;49;;;;48;49;;
;SPHINX;8ESL-G;9;Barren;12 560;3;INIT;28;;;;54;;71;;;;;;;;;;57;;;;35;;;;;;;;;;;35;;;;;;;;35;;;54;;;;;;;;;28;;;28;54;;
;SPHINX;8ESL-G;10;Gas;14 190;3;INIT;49;;;;53;;;;;;;;;;53;;;;59;;;;;;;;31;;;;;;;;49;;;;;;;;;31;;;;;;;53;;;;49;53;;
;SPHINX;8ESL-G;11;Oceanic;3 060;3;INIT;64;;;;;;69;;23;;;;;;;;86;;;;;;;;60;;;;;;;;;;;;23;23;23;;;;;;;;;;;;;64;;60;;64;;
;SPHINX;JGOW-Y;1;Barren;2 660;1;INIT;32;;;;54;;72;;;;;;;;;;59;;;;40;;;;;;;;;;;40;;;;;;;;40;;;54;;;;;;;;;32;;;32;54;;
;SPHINX;JGOW-Y;2;Temperate;4 750;1;INIT;87;;55;;;;75;;19;;;;;;;;30;;;;;;;;;;;;;;;;;;;;19;;19;;;;;;;55;;;;;;30;;;;55;;
;SPHINX;JGOW-Y;3;Temperate;5 630;1;INIT;82;;56;;;;71;;18;;;;;;;;29;;;;;;;;;;;;;;;;;;;;18;;18;;;;;;;56;;;;;;29;;;;56;;
;SPHINX;JGOW-Y;4;Temperate;5 540;1;INIT;32;;67;;;;89;;41;;;;;;;;65;;;;;;;;;;;;;;;;;;;;41;;41;;;;;;;67;;;;;;32;;;;67;;
;SPHINX;JGOW-Y;5;Temperate;8 470;1;INIT;1;;63;;;;79;;62;;;;;;;;92;;;;;;;;;;;;;;;;;;;;62;;62;;;;;;;63;;;;;;1;;;;63;;
;SPHINX;JGOW-Y;6;Gas;14 880;3;INIT;49;;;;53;;;;;;;;;;52;;;;59;;;;;;;;29;;;;;;;;49;;;;;;;;;29;;;;;;;52;;;;49;52;;
;SPHINX;JGOW-Y;7;Gas;14 670;3;INIT;49;;;;53;;;;;;;;;;52;;;;59;;;;;;;;30;;;;;;;;49;;;;;;;;;30;;;;;;;52;;;;49;52;;
;SPHINX;APM-6K;1;Lava;4 340;3;INIT;;;;;30;;;;;;49;;67;;;;;;;;;;56;;;;;;39;;;;30;56;;;;;;;;49;;;;;;;;;;;39;;;56;;
;SPHINX;APM-6K;2;Barren;2 100;3;INIT;32;;;;54;;68;;;;;;;;;;57;;;;32;;;;;;;;;;;32;;;;;;;;32;;;54;;;;;;;;;32;;;32;54;;
;SPHINX;APM-6K;3;Lava;6 810;3;INIT;;;;;36;;;;;;34;;61;;;;;;;;;;59;;;;;;43;;;;36;59;;;;;;;;34;;;;;;;;;;;43;;;59;;
;SPHINX;APM-6K;4;Storm;8 550;3;INIT;71;;;;69;;;;;;;;;;33;;;;42;;;;;;;;;;61;;;;;;33;;;;;;;;;;;;33;;61;;33;;;;69;69;;
;SPHINX;APM-6K;5;Gas;83 530;3;INIT;45;;;;54;;;;;;;;;;51;;;;59;;;;;;;;17;;;;;;;;45;;;;;;;;;17;;;;;;;51;;;;45;51;;
;SPHINX;APM-6K;6;Gas;32 400;3;INIT;48;;;;55;;;;;;;;;;52;;;;58;;;;;;;;28;;;;;;;;48;;;;;;;;;28;;;;;;;52;;;;48;52;;
